Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
26961.0,-23.237920244511,13.4873857909274,-25.1887729688701,6.26173255148578,-17.3451881651558,-4.53498915241687,-17.1004924771637,15.3746300252798,-3.84556677176243,-8.51176669710133,5.1385473219039,-7.22001986441493,0.615793286019405,-7.3272215995796,-0.0386320690669864,-6.33151509399145,-12.6888576275064,-4.84738160696153,1.02053587929144,1.63078748322503,1.76970812949114,-1.69197330547661,-1.04567292278161,0.143386499863412,1.61157707182701,-0.221575644736264,1.48123260638065,0.438124804842523,99.99,1
51161.0,1.1649031627021,0.670789062563382,0.215463185958634,2.42511375546796,0.12303523455261,-0.647572255609202,0.447997167212256,-0.12978144552938,-1.27253779934541,0.915077699736444,1.28557743242358,0.438251474812905,-0.5293777655846,0.803462047278365,-0.468593707488198,0.483337519431775,-0.63161452845151,-0.0267801955270306,-0.67326362728556,-0.178465393689926,0.0479566624684335,0.0554447356007108,-0.0904967730113306,0.524334697005998,0.658557514754428,0.0395508036333261,-0.046321253553965,0.0017277680431592,6.54,0
135872.0,1.97035436178791,0.100228522861869,-1.55876357086247,1.30807096118558,0.354449517086342,-0.894033974787015,0.485202447914982,-0.225530173636533,0.0787091162736225,0.452450136999045,0.640894231566617,0.538972051889962,-1.30569820335493,0.924342273798198,-1.1211700019057,-0.522727798374835,-0.292651488128925,-0.0760028227239824,0.0390064803007331,-0.34469768654931,0.0990885484605399,0.422587834464834,0.0034781226322819,-0.0021240329322525,0.383097254091925,-0.509483254806641,-0.0253921792329825,-0.0725805990569693,13.14,0
93289.0,-0.223328713623544,1.33891104563365,-0.2704362539152,-0.0996767561375745,0.925148638094971,-1.20164523192163,1.25127034578707,-0.918695990096473,2.02718934903493,-0.197864636578711,0.605739223398095,-3.33002698547422,0.832037870299731,0.0440823221830698,0.181523383048188,-0.227120153346856,1.10559012095432,0.914202566569008,-0.463267495320475,0.0014117584253052,0.0881102695124245,0.822805594544858,-0.234471193184688,-0.170976977986892,-0.500956744086536,-0.294982290377785,-0.664637623280088,-0.236192553821587,8.0,0
155542.0,1.86822575153021,1.36307703789779,-1.99493428288271,4.17351574396431,1.23975095036686,-0.746186461637677,0.572730531134135,-0.131234840026775,-1.55183852136659,0.228849430580481,1.70189470812283,0.144622386270367,0.104087683833243,-2.95416672265135,-1.37412192590939,1.88941745516528,1.71451073880902,1.10465991097437,-1.59744021309102,-0.172216497505385,-0.301001481390408,-0.818972281356086,0.206812306872685,-0.263683031819147,-0.114958101067535,-0.240672123611963,-0.0066294488588389,0.0172577348698229,3.14,1
96717.0,-3.7058559456413,4.10787318567637,-3.80365599543613,1.71031444791959,-3.58246604635748,1.4697289395611,-9.62156012711908,-11.9131046925977,-0.322296771337166,-6.62569249371823,2.17523030559549,-4.38107755793604,2.06329870945929,-0.673818453194249,1.40076321660287,-4.25492662033392,-5.16021301572915,-1.30252591599748,2.59445276115475,3.63960274068724,-5.49877168010629,2.94147540326902,0.916235852911927,-0.25550447969595,-0.18383483865098,-0.584538952417976,-0.315483570351021,-0.0972228121259146,1.0,1
97235.0,-17.5375916846763,12.3525186682391,-20.1346128135864,11.1227714331133,-14.5710801396343,-0.381622313270995,-23.9286610291615,-4.72492103304407,-8.6030380974132,-15.2318333653018,4.41705461009659,-12.8935202086054,-0.10962845638889,-3.54722989444144,-2.17782399757845,-10.4020683266181,-18.3720191223339,-8.31409231206699,2.43582348553379,1.9251025961188,-4.35221313065903,2.38904092140055,2.01912792631133,0.627191869568278,-1.08599721239039,-0.0718032360759346,-3.83819790404877,-0.802564460951448,9.82,1
72828.0,1.23615426302396,-0.465092091878438,0.858420918500154,-1.26399600725477,-1.23424299742892,-0.909394493295642,-0.520458229265755,-0.131562999674274,1.72312331521134,-1.212544997448,-0.159290220811638,1.39116756629405,1.22152802758158,-0.432535697340089,1.19277625234762,-0.459445718590849,-0.135009020578397,-0.111880166660321,0.745273763184483,0.0297232404197262,-0.0108377901615657,0.224787099302373,-0.0393492044459024,0.48071853627218,0.394659110507282,-0.0474066396005076,0.0485544791266565,0.0315856711158079,22.0,0
134995.0,-1.26543744251235,2.28566975892661,-2.68514464591296,-1.02342526361904,1.35975943953603,-0.478586967987032,0.522378352961978,-0.207731832983596,-0.874821259560231,-0.390763977907034,0.248642958986137,0.87323340487546,0.876161835820681,-0.0760641469703143,-0.901335034218873,0.575375260014851,0.239787162543715,0.678370889451366,0.0712406290271086,-0.20672677356395,1.0001203749709,0.302010033328757,0.0302198576817563,-0.247209039002584,-0.644135433824939,0.402905873796001,0.0479202496021196,0.252362040660361,3.91,0
93860.0,-10.6323749061596,7.25193622855414,-17.6810718207918,8.20414440620562,-10.1665907519072,-4.51034377036334,-12.9816061559658,6.78358879797499,-4.65932958355558,-14.9246547735487,8.38914233451929,-16.4655039422141,0.33851695978655,-14.224403603167,0.556584472572111,-11.683998043525,-15.8416159780561,-5.75319975278369,3.81304079276336,-0.810146481561289,2.71535704420309,0.695602689761576,-1.13812206664164,0.459442241911828,0.386337323495895,0.522438449202614,-1.41660373652915,-0.488307035713995,188.52,1
28143.0,-27.1436784229495,15.3658043803315,-28.4074244550982,6.37089534679314,-20.0878775718571,-4.66631306343841,-18.7094788213717,17.9035743750222,-3.72227873753244,-8.12096173759343,4.41994345577668,-6.21094112120869,1.06383739513242,-5.84352838067721,-0.108836449172905,-5.60659732565665,-11.7562556050179,-4.71494676131661,0.783577593799492,1.70388764553958,1.79682638880552,-1.96097371657716,-0.90224745220798,0.144011442167384,2.02438803943008,-0.204214065769385,1.33215305903359,0.385890728011147,99.99,1
8090.0,-1.78322883722709,3.40279371307631,-3.82274226552205,2.62536815276644,-1.97641541136284,-2.73168901231308,-3.43055914949085,1.41320351399318,-0.776941494554916,-6.19988176274188,4.36671348631445,-8.24326243368313,0.345761165232579,-6.59055029705192,0.265576095932165,-3.02845238846152,-4.21448627485607,-1.21360784773725,-0.265421595374812,0.364089115014408,0.454031931736316,-0.577525824201459,0.0459665375362652,0.461700017592254,0.044146161217817,0.305704433918549,0.530980986346765,0.243745598122111,1.0,1
74193.0,0.935474830160669,-0.65327694542413,1.60374291310329,1.60726997461953,-1.06844168014293,1.48529612542792,-1.19247815304956,0.651432797048849,1.55550054071529,-0.26692355927167,0.0533406638768939,1.11444786291209,-0.872309193645613,-0.749391982810121,-1.94768233065053,-0.485062827530526,0.260733424753789,0.0195939093598529,0.220295811675458,-0.123036813948583,0.0107042049246973,0.402968260032439,-0.15326857942041,-0.268440983513341,0.45975840385157,-0.195428681011693,0.108163385470248,0.0287961668808608,56.25,0
62341.0,-5.26775974325256,2.50671895922695,-5.29092481764433,4.8861341982102,-3.34318841087649,-1.10008548506579,-5.81050918581537,1.72634335514407,-0.749277159995058,-4.83482799462627,3.54601225001006,-7.75128547808951,-1.19569394502348,-10.0185024459282,0.29639612212368,-7.47716172698803,-9.78580026201852,-4.24397714797126,2.68112678165858,-0.286043269744833,0.764265624858483,0.473261684078133,0.54848172305712,-0.15685005182413,-0.71018694460215,-0.366422677340972,-1.48676592030738,0.677664104601632,1.1,1
39259.0,0.411307906676937,-1.41580129711739,-0.901154606900216,0.655617744977295,-0.0488872202634845,0.345649811308208,0.627283399521282,-0.106665492222272,0.168069403007193,-0.264931820132682,-1.4820155915315,-0.594711934823392,-0.407043220079089,0.53814923155078,1.43368097643921,0.345302235799611,-0.526541073221518,-0.132225852025362,-0.177730169865538,0.821987943377199,0.212938169396718,-0.422056079345233,-0.616531609535044,-1.28602642847388,0.441967878846603,0.466161752923723,-0.121458593764824,0.0726576593488792,478.21,0
93860.0,-10.8502815883108,6.72746568826853,-16.760583409542,8.42583167857118,-10.2526968683093,-4.19217104406337,-14.0770860104531,7.16828793346092,-3.68324217370244,-15.2399619587112,8.03070840755191,-16.0603057628826,0.270529742348469,-14.9529810390579,-0.241094883743813,-11.866730636746,-15.4869899240937,-5.74865155747378,4.1300314273319,-0.646818272966729,2.5416369467068,0.135534921100722,-1.02396689219897,0.40626452579196,0.106592778669641,-0.0262323892202069,-1.46463002356247,-0.411681819907858,78.0,1
152710.0,0.0510754846328574,1.31042652386526,0.733222065309853,2.62028192286183,1.40235761449282,0.528488564738172,1.08601442622803,-0.146422713225732,-1.72433297471822,1.28016674259048,0.470864719590572,0.43554195900858,0.594974116113431,-0.142098601080574,-2.02473460275883,0.828290651436422,-1.27478714656577,0.134277305184542,-1.48943421708841,-0.125876996990695,0.229936134951611,0.766926566765976,-0.189623667620704,0.766852957965077,-0.141400750027805,-0.0772779620355944,-0.29759539535716,-0.221816034161724,2.47,1
41233.0,-10.6457996485752,5.9183066586857,-11.6710425949575,8.80736917876038,-7.97550136587277,-3.58680634405361,-13.6167970541448,6.42816934590602,-7.36845129274034,-12.8881582878915,6.85495311388866,-13.2116950297251,1.03561234332246,-13.7789556397675,1.04044835530024,-11.2903278082585,-20.5780220491922,-7.54782411219534,3.11847976563045,-0.0461701790327979,2.57196959291347,0.206809359357246,-1.66780140024191,0.558418754024331,-0.0278978765982558,0.354253781525514,0.273328726801416,-0.152908080809092,0.0,1
32745.0,-2.17913506011513,0.0202179180614602,-2.18273279614299,2.57204626116115,-3.6637331119316,0.0815679330899005,0.268048730691862,0.660437428502318,-2.37402736257173,-3.58281002008802,1.97582106179607,-3.50054226479879,0.170681027067223,-2.73594037401519,1.67025110352247,-4.04629299726117,-5.07947908460579,-2.58685704537203,1.66926055335833,1.95796029993605,1.02642111100453,0.299613501640326,1.65680000734873,0.328432501784239,0.106456827905221,0.691774505774569,0.196778974067123,0.241085157494976,717.15,1
84204.0,-0.937843305478391,3.46288948991687,-6.44510395393435,4.9321986662268,-2.23398306982245,-2.29156112129773,-5.69559392853253,1.33882463362261,-4.32237655329329,-8.0991193981365,7.18296700883659,-9.44594338249901,-0.314619967520224,-12.9914655817567,-0.136358931959623,-6.36752437517144,-12.7343938853776,-3.84512965889743,1.00766725992114,1.12953228130351,1.06655024941577,-0.521657289347299,-0.319917292909547,-0.405859088093617,0.906802159957716,1.16578389011737,1.37449533233535,0.729889341911333,0.0,1
76575.0,-5.62246941906299,3.48062317879011,-6.20067659397487,4.31123366835313,-5.22628632428769,-1.34176357284987,-5.22094094197327,2.68284353707778,-2.92148438224053,-6.56125741097377,3.21126387844398,-6.86166051434144,0.326461834627394,-7.7552536640417,0.50465219263742,-6.27661678567251,-10.6117146970978,-4.14677374512684,2.19728771323892,-0.156288522686099,0.949568986169808,-0.428985749759671,-0.35067550041691,0.197549503550848,0.15923422951036,-0.377790861014248,-0.213561786254573,0.459528918054306,219.8,1
67571.0,-0.758468652663917,-0.0454102784513458,-0.168438290153528,-1.31327481447103,-1.9017625315847,0.739433414882114,3.07189204639003,-0.483422244220096,0.61820276215476,-1.7690597207318,-0.651414013964987,-0.0054232908009888,-0.517194341398293,0.217469760178719,0.883558824493356,-1.17397764863161,0.24334710955825,-0.342300728238465,0.68705620239513,-0.0324998988871344,0.0426194565214976,0.397223782011498,0.0722288654476503,-0.242275996603303,0.560916469624214,-0.540954584325348,0.150606446374032,-0.117140114799884,549.06,1
61108.0,-2.7560071191969,0.68382137690334,-1.39016888269883,1.50188726081003,-1.165614355805,-0.13120694925796,-1.47874061646082,-0.246921578045176,-0.100522731731488,-2.30110989675506,1.91445404493049,-3.8309980112302,0.719488566785256,-6.35301985790071,1.43871619241123,-3.29723907467834,-4.86297149937169,-2.00235399924327,1.54523326964355,-0.106944639579729,0.320473875601072,0.61102668559867,0.174863684107414,-0.502151101117601,-0.174712784335661,1.17924208342707,-1.16631532833921,0.821214803121569,101.5,1
46149.0,-1.34650881762975,2.13243062687771,-1.85435531823997,2.11699770636107,-1.07037837875552,-1.09267135682306,-2.23098606430574,1.03642490791919,-1.89551573571367,-3.36401057980002,2.88704787664695,-3.78445965821089,-1.28890425847532,-3.98562600822203,0.531838297985603,-2.60370264991872,-5.15759639749234,-0.696010004579956,1.28596139472532,0.221918669151309,0.609508181503446,0.202874284952422,-0.0607913872259794,-0.186733353366053,-0.0174012274970924,-0.283751034119116,0.395451049081013,0.233138575967241,1.0,1
138741.0,-1.0029659183544,0.997518711184281,0.65914950161999,-0.7104077152736,1.36554043216175,-0.641586991225077,1.13778526239873,-0.144031435367944,-0.63467425060284,-1.29251616158017,-0.558773616195275,-0.0446062491884504,0.421465904584762,-1.08268359851081,-0.0663537075848968,0.19237170886536,0.481485280993478,-0.308302780560861,-0.0300155365224294,-0.0231530989839449,-0.346612507168516,-0.996008159626103,-0.0891838434876008,0.521869256027705,0.5850024630124,0.289947901746129,-0.14367167706353,0.0602159391029002,0.89,0
140293.0,0.95102521866626,3.2529263650346,-5.03910474036957,4.63241097983647,3.01450127957475,-1.34957013831981,0.980940271596384,-1.81953945591171,-2.09904890456221,-1.34755671450971,2.68057817990216,-1.4629451764881,-0.705397068056644,-7.44529583374444,-0.561331521951524,3.13965565883069,5.66542906834794,3.79031621184375,-1.90979861946686,-0.381443722292837,1.40452405829287,-0.760549175070266,0.358292341700385,-1.18594156446759,-1.28617671637574,0.0003653025161088,0.16966196162803,0.108275693217457,0.77,1
70828.0,0.196706751987779,1.18975728641634,0.704882217511495,2.89138777331251,0.0455553693851548,1.24573045976205,-1.19871420021049,-2.42161641083942,-1.23208864617238,0.324238886093679,-1.27393508028395,-0.868686295319925,-1.18194465496857,1.0275841718551,1.68813234484864,0.256215978185418,0.120608339589106,-0.0523460171330233,0.329826631850516,0.646616407050903,-1.32813178943378,0.189310618105111,-0.005524183595721,-0.814707739467747,0.400924279960331,0.286281378755055,0.135214945600326,0.257314769060283,0.76,1
40086.0,1.08369268125484,1.17950120574809,-1.34615039129229,1.99882440095464,0.818034176163642,-0.771419407716543,0.230307373480955,0.0936831311994367,-0.167594341704434,-1.95980925751416,2.80433477984687,0.312424168769405,-0.595976467281167,-4.66257695501824,-0.299515020029103,1.00141391934549,3.90282478361756,1.61960922680862,-0.888087464222472,-0.0601585380014646,-0.311999618117422,-0.639699711353317,-0.120249014807271,-0.180217694458199,0.609282565276013,-0.339524442352566,0.0967012906089022,0.114971915513805,1.0,1
135102.0,1.86210178942007,-0.124051888133202,-1.98975174951054,0.382608915041756,0.473031677376878,-0.674516988454297,0.298621349163879,-0.282415726283542,0.802052524645684,-0.989431189994817,-0.491112318271443,0.903819349613327,1.3665243152114,-1.88616230658692,-0.194861302074369,0.0868367239072255,0.978546240489057,0.0556039737113707,0.189130835579419,0.150726987749903,-0.204158275791025,-0.51144105586203,0.0778741500089749,0.388335120253865,0.0078957284691346,-0.120979613154893,-0.0195787926354923,0.0061547052319409,108.51,1
155965.0,-1.20139778318497,4.86453518123444,-8.32882331553453,7.65239936205533,-0.167445105903909,-2.76769464972835,-3.17642095110716,1.62327867967437,-4.36722762476754,-5.5334430286147,4.1064045585523,-6.33182479621436,0.671784814909419,-12.1565865835299,1.02025178475153,-2.11086343309451,-1.55854452752772,0.195991826282669,0.502453451135321,0.597025549850308,0.532320016259289,-0.556913021850898,0.192444399731584,-0.698588444235578,0.0250027161193826,0.514967603188505,0.378105295962737,-0.0531327938498238,0.77,1
77154.0,-0.715413746430203,0.608590312773943,1.15550089022062,-0.267565092666965,-0.563747540811752,-0.618897959603515,0.698307698659261,0.0698369023541396,-0.133341030527008,-1.02533539256113,1.50062918076179,-0.417898026653376,-1.59029515148629,-1.07499904137371,0.288234297659522,1.37776850908719,0.22388685433899,1.31107267514226,-0.896071786353489,-0.186977992930248,0.130748607589043,0.239389294462508,-0.0902274074581911,0.411572390517299,-0.216125965872995,0.353896329216255,-0.0623612631790606,0.0084330017316634,129.0,1
155359.0,-1.067713272294,5.26231210944906,-8.4385670664835,7.31648729995658,0.0082535729164869,-2.12593631959976,-3.3070357352934,1.86983752340028,-4.52258362448849,-5.17281182346005,5.59112619350265,-5.64041745782421,0.784510038605689,-12.0438056158463,0.353814874886981,-1.92055816814255,-1.87992827944447,0.679751299229409,0.797641375455208,0.821404548671474,0.547789786518153,-0.491959821843257,0.0559141341245579,-1.14536853471475,0.0689513455242996,0.535054734945035,0.539263072143882,0.124255055772618,0.77,1
10626.0,-0.508383482490728,1.2245513029421,2.12455875351796,2.86682775798999,0.2093677947186,0.74453673699563,0.0790329171901612,0.306903463342152,-0.186537604357394,0.623294606785854,2.25947938310123,-2.37948820027056,1.34773086490647,1.89199310318636,0.217442001566146,0.0068474348622105,0.69407685430888,0.521377609967099,0.437248594907205,0.252270022368422,-0.0857991869660085,0.0321240749025908,0.0666999582542618,-0.0657715569396127,-0.612527356494612,0.0471787168250458,0.380707597063786,0.201825707773147,24.0,0
149236.0,-1.37097577264543,-0.0254646126717458,-2.77490691587532,2.65053018469314,4.5113092908958,-3.28934368164807,-0.118841441826044,-0.0142794452575209,-0.932772843574534,-2.63744174460075,2.85877650156878,-0.553179939159781,-0.758491998019469,-6.45502910306118,-0.154020882316443,1.32383297549701,5.5802092523309,3.29368759380439,-0.13769358207354,0.701291826581395,-0.0480610880626297,-0.59935003028155,0.0721929949962486,-0.600351420040195,0.371330623587411,-0.370950985387369,0.0119702494393591,0.145895338821258,1.0,1
19144.0,1.13473480099969,0.25575856750053,0.847623626160544,1.59546698781398,-0.250728901870246,0.0101030127278866,-0.196994757430004,-0.024142751982222,1.6870507952795,-0.537074461405609,0.471564560536298,-1.83716664556222,1.72572417993745,1.36418651400344,-0.699059585050668,-0.55611336023987,0.911931153189062,-0.750772350186382,-0.569186287008256,-0.202799129356476,-0.386786708636104,-0.668589674392756,0.0768586122223018,0.0072107153097069,0.396907406551687,-0.539688091386103,0.0279701425685492,0.0201763149123162,15.0,0
40105.0,-2.14482770497046,-1.96070845308973,-0.124951337390717,0.0381758398390311,-3.39205689322064,0.816846212878823,3.15083700005392,0.202979916744259,0.208634238488546,-1.90191930633603,-1.55535508470167,-0.594987101711063,-1.39075330579261,0.159534384680749,-1.11158278351819,0.157933504043018,0.11777456176322,0.0915426154912694,-0.388306390015698,1.67432227295853,0.683340682040586,0.395021800874763,2.14116660640524,0.32908087193392,-0.264041641801142,0.873668655270011,-0.344735535123937,0.172567175075099,935.52,0
105212.0,-0.492650990137261,1.09433154171468,0.176826752001594,-0.717562176091866,0.613479798304696,-0.483056696327343,0.937604689711087,-0.268723814649403,1.79048610951277,0.347974101287132,1.40635124854495,-2.52167432511764,0.327654466877042,1.5942611143419,-1.55720271495908,0.0417506030331299,-0.0493993170501513,0.127744767206893,0.0112293833672039,0.148129728022582,-0.491721153363782,-0.802238294849051,0.061780840140061,-0.50584612280814,-0.484338660373706,0.0809916468329568,0.125948631366389,-0.0138596093711451,17.99,0
59011.0,-2.3269223698887,-3.34843873033788,-3.51340796089061,3.17505971028128,-2.81513703435586,-0.203362788049123,-0.892144430418318,0.333225702638422,-0.8020052289805,-4.35068531246963,3.06424584128211,-2.71873063246571,0.0687877027069899,-5.58687312563725,-0.966076477695954,-2.50204941657576,-4.46049463214891,-0.870525745045081,0.595629103995644,3.20917094389277,1.22664839880046,-0.695902072928095,-1.47849021051453,-0.0615525997443275,0.236155012156618,0.531910616094765,0.302324354380578,0.536375347733134,1389.56,1
48380.0,-2.79077103894771,-1.46426898705405,1.03116500769674,1.9213560843992,-0.0900138203463016,-0.483871347899329,0.780731181206493,-0.348775795673106,0.609133451935087,0.225933803313285,-1.06453419450651,-0.787372737955552,-1.57646958451914,-0.126756361711439,0.367012281940972,-0.635321654596588,0.327006411459276,0.0438160872305435,1.40357376229763,-1.37672077946455,-0.392667221970544,0.440019838749267,0.777659196131864,0.418551935584405,0.244563185949918,-0.159360689127314,0.0605395343366452,0.356958362771354,208.58,1
132566.0,-2.50551236738809,2.54993741248504,-0.849559033979192,-1.12877343051377,0.434816800074317,-1.27414062867993,1.90548276947856,-1.14460969323536,2.96015106278722,4.38053268879041,-0.276520512889583,-0.350573978329087,-0.165540825781835,-1.30013477523329,0.804027917447729,-0.997091117179764,-1.01382554862071,-0.158126636322575,-0.281910154126252,1.57112496407999,-0.260003535274784,1.19945441111198,-0.0960343658558871,0.0463984574267534,-0.260701293278086,-0.284612102998031,1.01974842907336,0.257968717632617,38.05,0
77208.0,-1.73954238953835,0.67607304971153,0.0772786238358669,-1.81655914678039,-0.432617624842758,-0.171607378633292,-0.265880327716884,0.558761557925283,-1.27374741249299,-0.174433115012497,-2.06091117582955,-0.446195666021669,1.15311802689522,-0.20533354471273,-0.684196743828161,1.47342616197845,0.0637108225202376,-1.19839005570794,0.879097499094786,-0.277406545090636,0.113015521374999,-0.0206254352251944,-0.46168329468066,-0.95305344110991,0.330862433967095,-0.361662203466643,-0.631065527157871,-0.0784992069680046,57.55,0
143456.0,-2.00658175419571,3.67657741239774,-5.4638107839612,7.23205827524957,-1.62785946243328,-0.996754564165374,-4.29983258601582,2.26886675517902,-3.65106703430768,-4.40092985049667,4.21321289394162,-5.73781516761686,-0.875693366725877,-8.89372633557037,-0.56243377737014,-3.28178373472677,-4.3689859085708,-0.736733764663363,1.60929290421203,0.474414052771714,0.713906864071022,-0.0638675905141125,0.16794731876444,-0.449863968939219,0.0237020976105368,0.536905295464468,0.485864026565305,-0.0423934808851287,1.0,1
166907.0,-0.037519654167784,0.135882828136003,1.1656279710844,-0.68564335418032,0.68665256714214,-0.0954715274823778,0.249233420706669,-0.0110054380719705,0.379657057307429,-0.436452623485469,0.89292520491686,1.21435332477547,0.699873646472476,-0.312805625563453,-0.536056646278758,0.28917114525161,-1.0752002497134,0.349231784845499,0.0135466509025448,0.0299322732595295,-0.0537473159830287,-0.0025036941577421,0.174527396101191,0.73464940434564,-0.906674849048296,-0.820682748964189,-0.020984777829579,-0.105991288973368,0.12,0
39252.0,-0.327941339577802,-0.218171939663675,1.25536540499092,-0.972668299027853,-1.30493804050626,0.805974224689804,-1.1946585657986,0.802776005689762,-2.58132958443789,1.18903514431558,0.987982207463126,-0.538553598301087,-0.659112292651769,0.167808107239245,-0.0701264078403727,-1.89984075087654,2.09354169720855,-0.296301957767245,1.5384520655971,-0.325880879658064,-0.13428423565283,0.0892892549170464,0.0613296187515038,-0.302404100671597,-0.587523092290211,-0.0095293890968915,0.0979490970348339,0.0630175082741765,7.5,0
